Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Stadium,structuralCondition,Structural Condition,string,structuralCondition,existing-code,app.js,288,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,expansionPotential,Expansion Potential,string,expansionPotential,existing-code,app.js,288,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,maintenanceDiscipline,Maintenance Discipline,string,maintenanceDiscipline,existing-code,app.js,288,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,emergencyPreparedness,Emergency Preparedness,string,emergencyPreparedness,existing-code,app.js,288,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,acoustics,Acoustics,string,acoustics,existing-code,app.js,288,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,studentSectionEnergy,Student Section Energy,string,studentSectionEnergy,existing-code,app.js,289,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,accessibility,Accessibility,string,accessibility,existing-code,app.js,289,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,familyAmenities,Family Amenities,string,familyAmenities,existing-code,app.js,289,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,fieldHeating,Field Heating,string,fieldHeating,existing-code,app.js,289,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,practiceFieldAdjacency,Practice Field Adjacency,string,practiceFieldAdjacency,existing-code,app.js,289,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,travelTeamFacilities,Travel Team Facilities,string,travelTeamFacilities,existing-code,app.js,290,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,officialsFacilities,Officials Facilities,string,officialsFacilities,existing-code,app.js,290,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,replaySupport,Replay Support,string,replaySupport,existing-code,app.js,290,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,sustainability,Sustainability,string,sustainability,existing-code,app.js,290,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,revenueEfficiency,Revenue Efficiency,string,revenueEfficiency,existing-code,app.js,290,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Stadium,Boosts game-day scoring mod,Boosts Game Day Scoring Mod,string,Boosts game-day scoring mod,existing-code,app.js,12440,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Crowd noise opponent penalty,Crowd Noise Opponent Penalty,string,Crowd noise opponent penalty,existing-code,app.js,12444,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,digitalEngagement,Digital Engagement,string,10,mock-only,data/demo-world.js,436,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Fan experience score,Fan Experience Score,string,Fan experience score,existing-code,app.js,12447,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Home-Field Edge,Home Field Edge,string,Home-Field Edge,existing-code,app.js,12440,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,impact,Impact,string,Boosts game-day scoring mod,existing-code,app.js,12440,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,key,Key,string,homeFieldAdvantage,existing-code,app.js,12440,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,label,Label,string,Upgrade Pts,existing-code,app.js,7784,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,large,Large,string,1,mock-only,data/fbs-world.js,87,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,location,Location,string,Home,existing-code,js/m0/foundation.js,827,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Locker Room,Locker Room,string,Locker Room,existing-code,app.js,12443,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,longTermVision,Long Term Vision,string,12,mock-only,data/demo-world.js,436,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,massive,Massive,string,2,mock-only,data/fbs-world.js,87,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,medium,Medium,string,0,mock-only,data/fbs-world.js,87,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,merchandisingPower,Merchandising Power,string,9,mock-only,data/demo-world.js,436,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,opponent,Opponent,string,Ridge City,existing-code,js/m0/foundation.js,827,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,pipelineAccess,Pipeline Access,string,11,mock-only,data/demo-world.js,436,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Player development rate,Player Development Rate,string,Player development rate,existing-code,app.js,12445,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Recruit campus tour score,Recruit Campus Tour Score,string,Recruit campus tour score,existing-code,app.js,12443,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Revenue per home game,Revenue Per Home Game,string,Revenue per home game,existing-code,app.js,12442,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Scoreboard Tech,Scoreboard Tech,string,Scoreboard Tech,existing-code,app.js,12447,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,short,Short,string,t[4],mock-only,data/fbs-world.js,320,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,small,Small,string,-2,mock-only,data/fbs-world.js,87,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,stadiumDefaults,Stadium Defaults,object,{'type': 'object'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Student Section,Student Section,string,Student Section,existing-code,app.js,12444,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Training Complex,Training Complex,string,Training Complex,existing-code,app.js,12445,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Turf Quality,Turf Quality,string,Turf Quality,existing-code,app.js,12446,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,type,Type,string,object,spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,value,Value,string,String((data.facilitiesState && data.facilitiesState.stadiumUpgradePoints) || 0),existing-code,app.js,7784,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,Weather resilience,Weather Resilience,string,Weather resilience,existing-code,app.js,12446,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,week,Week,string,W2,existing-code,js/m0/foundation.js,827,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Stadium,world,World,string,GameWorld) {,spec-only,ai-pack/CFB_FM_DYNAMIC_IMAGE_GENERATION_PACK/src/services/news/generateNewsImage.ts,97,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
