Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Team,NIL collective grade,Nil Collective Grade,,,inferred,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Team,recruiting class rank,Recruiting Class Rank,string,,spec-only,ai-pack/CFB_FM_CORE_SYSTEMS_BLOWOUT_PART_II.md,1685,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Team,roster size,Roster Size,string,,spec-only,ai-pack/college-football-management-ai-pack/12_TEST_QA_AND_BALANCE.md,282,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Team,scholarships available,Scholarships Available,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Team,playbook,Playbook,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,308,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Team,offensive scheme,Offensive Scheme,string,,spec-only,ai-pack/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/28_PLAY_GENERATOR_AND_GAME_SIM_ENGINE_SPEC.md,337,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Team,defensive scheme,Defensive Scheme,string,,spec-only,ai-pack/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/28_PLAY_GENERATOR_AND_GAME_SIM_ENGINE_SPEC.md,367,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Team,rivalries,Rivalries,string,,spec-only,ai-pack/26_FM26_UI_RESEARCH_AND_CFBFM_LAYOUT_SPEC.md,1058,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Team,rival,Rival,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,849,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Team,programRating,Program Rating,string,70 + i,existing-code,js/sim/tests/m18-tests.js,82,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Team,historicalRatings,Historical Ratings,string,,spec-only,docs/archive/2026-05-pre-rebuild-research/DECISION_LOG.md,1216,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Team,projectedRatings,Projected Ratings,string,,spec-only,docs/archive/2026-05-pre-rebuild-research/DECISION_LOG.md,1216,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Team,$schema,$Schema,string,https://json-schema.org/draft/2020-12/schema,spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,_id,Id,string,`c${i,existing-code,app.js,8493,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,aac,Aac,string,aac,mock-only,data/fbs-world.js,209,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,acc,Acc,string,acc,mock-only,data/fbs-world.js,180,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,acceleration,Acceleration,string,Acceleration,existing-code,app.js,234,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,accent,Accent,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,accessibility,Accessibility,string,14,mock-only,data/demo-world.js,452,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,accessor,Accessor,string,(r) => r[0],existing-code,app.js,8495,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,acoustics,Acoustics,string,13,mock-only,data/demo-world.js,451,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,actual,Actual,string,bracket.length,existing-code,js/sim/qc/invariants.js,162,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,adaptability,Adaptability,string,15,mock-only,data/demo-world.js,357,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,AF,Af,string,AF,mock-only,data/fbs-world.js,225,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Aggies,Aggies,string,Aggies,mock-only,data/fbs-world.js,138,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,aggression,Aggression,string,Aggression,existing-code,app.js,231,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,aggressive,Aggressive,string,"config.tacticalProfile === ""Aggressive",existing-code,runtime/sim-core.js,95,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,agility,Agility,string,Agility,existing-code,app.js,234,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Air Force,Air Force,string,Air Force,mock-only,data/fbs-world.js,225,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,air-force,Air Force,string,air-force,mock-only,data/fbs-world.js,225,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,AKR,Akr,string,AKR,mock-only,data/fbs-world.js,249,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,akron,Akron,string,akron,mock-only,data/fbs-world.js,249,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,AL,Al,string,AL,mock-only,data/fbs-world.js,124,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ALA,Ala,string,0.85,existing-code,js/sim/tests/awards-tests.js,91,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,alabama,Alabama,string,alabama,mock-only,data/fbs-world.js,124,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Albuquerque,Albuquerque,string,Albuquerque,mock-only,data/fbs-world.js,228,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,align,Align,string,center,existing-code,app.js,8495,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,allAmerican,All American,string,[...],existing-code,js/sim/awards/awards-engine.js,156,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,allConference,All Conference,string,{ confId: [{position,existing-code,js/sim/awards/awards-engine.js,156,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,alpha,Alpha,string,[],existing-code,harness/soak.js,135,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ambition,Ambition,string,16,mock-only,data/demo-world.js,358,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Ames,Ames,string,Ames,mock-only,data/fbs-world.js,169,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Amherst,Amherst,string,Amherst,mock-only,data/fbs-world.js,256,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Ann Arbor,Ann Arbor,string,Ann Arbor,mock-only,data/fbs-world.js,146,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Annapolis,Annapolis,string,Annapolis,mock-only,data/fbs-world.js,214,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,anticipation,Anticipation,string,Anticipation,existing-code,app.js,230,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,APP,App,string,APP,mock-only,data/fbs-world.js,234,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,app-state,App State,string,app-state,mock-only,data/fbs-world.js,234,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Appalachian State,Appalachian State,string,Appalachian State,mock-only,data/fbs-world.js,234,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Appalachian State University,Appalachian State University,string,Appalachian State University,mock-only,data/fbs-world.js,234,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,AR,Ar,string,AR,mock-only,data/fbs-world.js,125,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ARIZ,Ariz,string,ARIZ,mock-only,data/fbs-world.js,162,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,arizona,Arizona,string,arizona,mock-only,data/fbs-world.js,162,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Arizona State,Arizona State,string,Arizona State,mock-only,data/fbs-world.js,163,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Arizona State University,Arizona State University,string,Arizona State University,mock-only,data/fbs-world.js,163,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,arizona-state,Arizona State,string,arizona-state,mock-only,data/fbs-world.js,162,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ARK,Ark,string,ARK,mock-only,data/fbs-world.js,125,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,arkansas,Arkansas,string,arkansas,mock-only,data/fbs-world.js,125,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Arkansas State,Arkansas State,string,Arkansas State,mock-only,data/fbs-world.js,235,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Arkansas State University,Arkansas State University,string,Arkansas State University,mock-only,data/fbs-world.js,235,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,arkansas-state,Arkansas State,string,arkansas-state,mock-only,data/fbs-world.js,235,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,army,Army,string,army,mock-only,data/fbs-world.js,209,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ARST,Arst,string,ARST,mock-only,data/fbs-world.js,235,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ASU,Asu,string,ASU,mock-only,data/fbs-world.js,163,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Athens,Athens,string,Athens,mock-only,data/fbs-world.js,128,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Atlanta,Atlanta,string,Atlanta,mock-only,data/fbs-world.js,185,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,attrKey,Attr Key,string,delta,existing-code,js/sim/dev/dev-engine.js,5,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,attrs,Attrs,string,"[""coverage",existing-code,js/sim/matchup/attribute-registry.js,31,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,AUB,Aub,string,AUB,mock-only,data/fbs-world.js,126,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,auburn,Auburn,string,auburn,mock-only,data/fbs-world.js,124,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Auburn University,Auburn University,string,Auburn University,mock-only,data/fbs-world.js,126,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Austin,Austin,string,Austin,mock-only,data/fbs-world.js,137,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,award,Award,string,qb,existing-code,harness/soak.js,168,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,away,Away,string,new Set(),existing-code,js/sim/stats/stat-accumulator.js,133,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,awayGamePlan,Away Game Plan,string,defaultGamePlan(),existing-code,harness/soak.js,64,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,awayId,Away Id,string,opponentId,existing-code,js/sim/ai/ai-school.js,142,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,awayPoints,Away Points,string,result.bPoints,existing-code,js/sim/ai/ai-school.js,144,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,awayRoster,Away Roster,string,teams[away].roster,existing-code,harness/soak.js,61,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,awayScore,Away Score,string,result.oppScore,existing-code,harness/soak.js,69,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,awayShort,Away Short,string,teamB.shortName,existing-code,js/sim/ai/ai-school.js,143,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,awayShortName,Away Short Name,string,away,existing-code,harness/soak.js,62,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,awayTeamId,Away Team Id,string,away,existing-code,harness/soak.js,60,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,awayTendencies,Away Tendencies,string,defaultTendencies(),existing-code,harness/soak.js,63,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,AZ,Az,string,AZ,mock-only,data/fbs-world.js,162,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Aztecs,Aztecs,string,Aztecs,mock-only,data/fbs-world.js,204,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Badgers,Badgers,string,Badgers,mock-only,data/fbs-world.js,159,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,balance,Balance,string,Balance,existing-code,app.js,235,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,BALL,Ball,string,BALL,mock-only,data/fbs-world.js,250,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Ball State,Ball State,string,Ball State,mock-only,data/fbs-world.js,250,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Ball State University,Ball State University,string,Ball State University,mock-only,data/fbs-world.js,250,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ball-state,Ball State,string,ball-state,mock-only,data/fbs-world.js,250,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ballCarrying,Ball Carrying,string,Ball Carrying,existing-code,app.js,226,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,ballots,Ballots,string,ballotsResult.ballots,existing-code,app.js,7210,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Baton Rouge,Baton Rouge,string,Baton Rouge,mock-only,data/fbs-world.js,130,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,BAY,Bay,string,BAY,mock-only,data/fbs-world.js,164,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,baylor,Baylor,string,baylor,mock-only,data/fbs-world.js,164,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Baylor University,Baylor University,string,Baylor University,mock-only,data/fbs-world.js,164,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,BC,Bc,string,BC,mock-only,data/fbs-world.js,180,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Bearcats,Bearcats,string,Bearcats,mock-only,data/fbs-world.js,166,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Bearkats,Bearkats,string,Bearkats,mock-only,data/fbs-world.js,271,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Bears,Bears,string,Bears,mock-only,data/fbs-world.js,164,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Beavers,Beavers,string,Beavers,mock-only,data/fbs-world.js,200,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,behavior,Behavior,string,smooth,existing-code,app.js,13671,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Berkeley,Berkeley,string,Berkeley,mock-only,data/fbs-world.js,181,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,beta,Beta,string,[],existing-code,harness/soak.js,135,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,BG,Bg,string,BG,mock-only,data/fbs-world.js,251,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,big10,Big10,string,big10,mock-only,data/fbs-world.js,142,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,big12,Big12,string,big12,mock-only,data/fbs-world.js,162,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Birmingham,Birmingham,string,Birmingham,mock-only,data/fbs-world.js,221,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Team,Black Knights,Black Knights,string,Black Knights,mock-only,data/fbs-world.js,209,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
