Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Player,confidence,Confidence,string,Math.min(0.98,existing-code,app.js,766,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,fatigue,Fatigue,string,next,existing-code,js/sim/playgen/extras-engine.js,124,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,injury status,Injury Status,string,,spec-only,ai-pack/CFB_FM_REMAINING_SYSTEM_SPECS/42_SCREEN_BY_SCREEN_UI_WORKSPACE_SPEC.md,151,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Player,status,Status,string,All,existing-code,app.js,2117,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,depth chart role,Depth Chart Role,string,,spec-only,docs/archive/2026-05-pre-rebuild-research/FM2020_OVERLAP_FEATURE_CATALOG.md,119,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Player,captain status,Captain Status,,,inferred,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Player,promises,Promises,string,,spec-only,ai-pack/26_FM26_UI_RESEARCH_AND_CFBFM_LAYOUT_SPEC.md,783,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Player,personality,Personality,string,Personality,existing-code,app.js,606,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,leadership,Leadership,string,leadership,existing-code,app.js,217,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,work ethic,Work Ethic,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,32,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Player,discipline,Discipline,string,discipline,existing-code,app.js,270,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,academics,Academics,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,401,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Player,overall,Overall,string,88,existing-code,js/m0/foundation.js,238,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,potential,Potential,string,90,existing-code,js/m0/foundation.js,238,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,development speed,Development Speed,string,,spec-only,ai-pack/CFB_FM_CORE_SYSTEMS_BLOWOUT.md,2289,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Player,developmentFocus,Development Focus,string,Film Study,existing-code,js/m0/foundation.js,238,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,scheme fit,Scheme Fit,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,369,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Player,playing time expectation,Playing Time Expectation,,,inferred,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Player,teamId,Team Id,string,homeId,existing-code,harness/run.js,67,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,attrs,Attrs,string,attrs(),existing-code,js/sim/tests/injury-tests.js,19,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
Player,_id,Id,string,`o${i,existing-code,js/ui/helpers/portal-workspace.js,16,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,_rowIndex,Row Index,string,i,existing-code,js/ui/helpers/portal-workspace.js,16,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,acceleration,Acceleration,string,acceleration,existing-code,app.js,218,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,accessor,Accessor,string,(r) => r.name,existing-code,app.js,6198,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,action,Action,string,open-player,existing-code,app.js,6346,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,activeId,Active Id,string,state.tab,existing-code,app.js,6397,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,adaptability,Adaptability,string,adaptability,existing-code,app.js,270,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,addressing,Addressing,string,ReasonCode[],existing-code,js/sim/portal/portal-v2.js,230,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,aggression,Aggression,string,aggression,existing-code,app.js,217,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,aggressive,Aggressive,string,"config.tacticalProfile === ""Aggressive",existing-code,runtime/sim-core.js,95,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,agility,Agility,string,agility,existing-code,app.js,218,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,ALA,Ala,string,0.85,existing-code,js/sim/tests/awards-tests.js,91,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,allAmerican,All American,string,[...],existing-code,js/sim/awards/awards-engine.js,156,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,allConference,All Conference,string,{ confId: [{position,existing-code,js/sim/awards/awards-engine.js,156,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,ambition,Ambition,string,12,existing-code,js/sim/tests/m18-tests.js,214,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,anchor,Anchor,string,Anchor,existing-code,app.js,487,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,anticipation,Anticipation,string,anticipation,existing-code,app.js,216,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,arch,Arch,string,Pocket Distributor,mock-only,data/fbs-world.js,435,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,att,Att,string,30,existing-code,js/sim/tests/player-stat-tests.js,89,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,attr,Attr,string,+1,existing-code,js/sim/dev/dev-engine.js,99,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,attribute_signature,Attribute Signature,string,"Speed/acceleration/agility 18+, throw power 16+, scramble instinct high, accuracy/processing can be volatile",spec-only,ai-pack/CFB_FM_PLAYER_COMPS_PACK/college_player_comps_library.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,attributes,Attributes,string,attributes,existing-code,app.js,5957,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,attrKey,Attr Key,string,delta,existing-code,js/sim/dev/dev-engine.js,5,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,autoFirstDown,Auto First Down,string,true,existing-code,js/sim/playgen/extras-engine.js,22,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,award,Award,string,qb,existing-code,harness/soak.js,168,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,awardsWon,Awards Won,string,[,existing-code,js/sim/tests/alumni-tests.js,60,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,awayGamePlan,Away Game Plan,string,defaultGamePlan(),existing-code,harness/soak.js,64,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,awayRoster,Away Roster,string,teams[away].roster,existing-code,harness/soak.js,61,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,awayScore,Away Score,string,result.oppScore,existing-code,harness/soak.js,69,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,awayShortName,Away Short Name,string,away,existing-code,harness/soak.js,62,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,awayTalent,Away Talent,string,75,existing-code,harness/run.js,23,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,awayTeamId,Away Team Id,string,away,existing-code,harness/soak.js,60,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,awayTendencies,Away Tendencies,string,defaultTendencies(),existing-code,harness/soak.js,63,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,balance,Balance,string,balance,existing-code,app.js,218,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,ballCarrying,Ball Carrying,string,ballCarrying,existing-code,app.js,214,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,ballots,Ballots,string,[{award,existing-code,js/sim/awards/awards-engine.js,118,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,behavior,Behavior,string,instant,existing-code,js/m0/foundation.js,480,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,bend,Bend,string,Bend,existing-code,app.js,491,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,best_for,Best For,string,"elite-speed mobile QBs with rare burst, open-field creativity, and big-arm flashes",spec-only,ai-pack/CFB_FM_PLAYER_COMPS_PACK/college_player_comps_library.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,blend,Blend,string,qb,existing-code,js/sim/awards/awards-engine.js,85,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,blitzRate,Blitz Rate,string,tendencies.blitzRate,existing-code,runtime/sim-core.js,82,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,blocking,Blocking,string,Blocking,existing-code,app.js,485,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,body,Body,string,`Head coach personally visited ${prospect.name,existing-code,app.js,2908,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,BoomBust,Boom Bust,string,Boom/Bust,existing-code,app.js,364,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,bravery,Bravery,string,bravery,existing-code,app.js,217,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,breakouts,Breakouts,string,[],existing-code,app.js,4127,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,breaks,Breaks,string,[{type,existing-code,js/sim/awards/awards-engine.js,213,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,burst,Burst,string,Burst,existing-code,app.js,478,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,C,C,string,2,existing-code,app.js,9252,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,cadencePercent,Cadence Percent,string,70,existing-code,js/sim/tests/injury-tests.js,56,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,candidateId,Candidate Id,string,c1,existing-code,js/sim/tests/reducers-tests.js,87,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,candidates,Candidates,string,[{playerId,existing-code,js/sim/awards/awards-engine.js,118,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,careerStats,Career Stats,string,d.careerStats,existing-code,app.js,3426,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,careerTotals,Career Totals,string,{ passing_yards: 12000,existing-code,js/sim/tests/alumni-tests.js,119,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,cat,Cat,string,Dev Curve,existing-code,app.js,522,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,catching,Catching,string,catching,existing-code,app.js,214,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,caution,Caution,string,"Use as a style/tools comp, not a polished passing comp unless accuracy and awareness are also strong",spec-only,ai-pack/CFB_FM_PLAYER_COMPS_PACK/college_player_comps_library.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,CB,Cb,string,6,existing-code,app.js,9254,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,cellType,Cell Type,string,badge,existing-code,app.js,6664,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,chargedPlayType,Charged Play Type,string,passing_attempt_complete,existing-code,js/sim/tests/player-stat-tests.js,13,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,coach,Coach,string,0.7,existing-code,js/sim/tests/m18-tests.js,88,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,coachability,Coachability,string,10,existing-code,js/sim/tests/dev-engine-tests.js,127,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,coachRelationship,Coach Relationship,string,70,existing-code,js/sim/tests/portal-v2-tests.js,10,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,coachTeaching,Coach Teaching,string,14,existing-code,js/sim/tests/dev-engine-tests.js,69,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,colId,Col Id,string,ovr,existing-code,app.js,5980,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,commitBonus,Commit Bonus,string,6,existing-code,app.js,370,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,comp,Comp,string,22,existing-code,js/sim/tests/player-stat-tests.js,89,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,comp_type,Comp Type,string,style,spec-only,ai-pack/CFB_FM_PLAYER_COMPS_PACK/college_player_comps_library.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,composure,Composure,string,composure,existing-code,app.js,216,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,concentration,Concentration,string,concentration,existing-code,app.js,216,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,concern,Concern,string,Concern,existing-code,app.js,7460,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,Conditioning,Conditioning,string,Conditioning,existing-code,app.js,9283,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,conf,Conf,string,conferenceByTeamId[p.teamId] || null,existing-code,js/sim/awards/awards-engine.js,179,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,confId,Conf Id,string,[{position,existing-code,js/sim/awards/awards-engine.js,156,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,consequence,Consequence,string,Minor interest gain; may raise expectations,existing-code,app.js,2904,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,contributors,Contributors,string,[],existing-code,js/sim/matchup/attribute-registry.js,95,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,controls,Controls,string,rosterFilterControls(state),existing-code,app.js,6400,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,core_persona,Core Persona,string,"fictional veteran Southern college football radio host who understands fan pressure, booster culture, rivalries, coach hot seats, recruiting momentum, and regional program psycholo",spec-only,ai-pack/CFB_FM_HOSTS_AND_CALLERS_PACK/hosts_saul_and_peve.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,coverage,Coverage,string,coverage,existing-code,app.js,215,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,dataAttr,Data Attr,string,roster-tab,existing-code,app.js,6397,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,dataGrid,Data Grid,string,dgHtml,existing-code,app.js,6417,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,DB,Db,string,"[""Film Study",existing-code,app.js,9300,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,DE,De,string,3,existing-code,app.js,9253,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,decisions,Decisions,string,decisions,existing-code,app.js,216,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,deepRate,Deep Rate,string,18,existing-code,harness/scenarios/registry.js,104,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,defenders,Defenders,string,{,existing-code,app.js,5312,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,defense,Defense,string,81,existing-code,js/m0/foundation.js,816,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,defRoster,Def Roster,string,args.defRoster,existing-code,js/sim/playgen/drive-engine.js,95,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,defUnits,Def Units,string,defUnits.units,existing-code,js/sim/playgen/game-engine.js,77,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,depart,Depart,string,true,existing-code,js/sim/draft/draft-engine.js,34,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,departing,Departing,string,result.departing,existing-code,app.js,3408,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,departingStaff,Departing Staff,string,"{ role: ""HC",existing-code,js/sim/tests/coaching-carousel-tests.js,140,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Player,departReason,Depart Reason,string,drafted,existing-code,js/sim/tests/alumni-tests.js,78,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
