Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Schedule,weekLabel,Week Label,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Schedule,nextEvent,Next Event,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Schedule,agenda,Agenda,string,,spec-only,ai-pack/26_FM26_UI_RESEARCH_AND_CFBFM_LAYOUT_SPEC.md,610,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Schedule,notifications,Notifications,string,,spec-only,ai-pack/26_FM26_UI_RESEARCH_AND_CFBFM_LAYOUT_SPEC.md,333,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Schedule,linkedRoute,Linked Route,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Schedule,accessor,Accessor,string,(r) => r[3],existing-code,app.js,8393,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,action,Action,string,open-prospect,existing-code,app.js,6523,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,activeId,Active Id,string,state.tab,existing-code,app.js,8431,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,actual,Actual,string,len,existing-code,js/sim/qc/invariants.js,116,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,body,Body,string,`Head coach personally visited ${prospect.name,existing-code,app.js,2908,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,boosterTemperature,Booster Temperature,string,+2,existing-code,js/sim/pulse/campus-pulse.js,62,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,Box Scores,Box Scores,string,Box Scores,existing-code,app.js,8358,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,boxscores,Boxscores,string,boxscores,existing-code,app.js,8358,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,CB1,Cb1,string,null,existing-code,js/sim/tests/invariants-tests.js,26,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,cellType,Cell Type,string,badge,existing-code,app.js,8393,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,cfpBracket,Cfp Bracket,string,[],existing-code,js/sim/tests/invariants-tests.js,29,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,colId,Col Id,string,date,existing-code,app.js,8342,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,consequence,Consequence,string,Increases interest,existing-code,app.js,2902,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,controls,Controls,string,"['<button data-view=""desk"" class=""primary"">Open Program Desk</button>",existing-code,app.js,7993,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,currentGameIndex,Current Game Index,string,3,existing-code,js/sim/tests/invariants-tests.js,27,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,dataAttr,Data Attr,string,schedule-tab,existing-code,app.js,8431,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,dataGrid,Data Grid,string,bodyHtml,existing-code,app.js,8457,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,direction,Direction,string,asc,existing-code,app.js,8342,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,drives,Drives,string,drives,existing-code,app.js,8359,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,EDGE1,Edge1,string,null,existing-code,js/sim/tests/invariants-tests.js,26,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,emptyMessage,Empty Message,string,No box scores yet.,existing-code,app.js,8379,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,events,Events,string,[],existing-code,js/sim/tests/invariants-tests.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,expected,Expected,string,12,existing-code,js/sim/qc/invariants.js,116,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,fanMood,Fan Mood,string,+3,existing-code,js/sim/pulse/campus-pulse.js,58,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,fixtures,Fixtures,string,fixtures,existing-code,app.js,8357,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,followUpNote,Follow Up Note,string,"{ title:""HC Visit Confirmed",existing-code,app.js,2908,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,gamesIncluded,Games Included,string,3,existing-code,js/sim/tests/invariants-tests.js,29,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,groups,Groups,string,[{ controls: [],existing-code,app.js,8548,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,historic,Historic,string,tc-pos,existing-code,app.js,8808,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,html,Html,string,"`<button class=""data-row clickable-row"" data-open-view=""schedule""><span>${docume",existing-code,app.js,8043,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,icon,Icon,string,recruiting,existing-code,app.js,24,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,id,Id,string,recruiting,existing-code,app.js,24,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,interestDelta,Interest Delta,string,8,existing-code,app.js,2908,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,keyPrefix,Key Prefix,string,boxscores,existing-code,app.js,8379,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,label,Label,string,Recruiting,existing-code,app.js,24,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,Last Game Drives,Last Game Drives,string,Last Game Drives,existing-code,app.js,8359,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,localMediaTone,Local Media Tone,string,+2,existing-code,js/sim/pulse/campus-pulse.js,58,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,location,Location,string,Home,existing-code,js/m0/foundation.js,827,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,lockerRoomTone,Locker Room Tone,string,+2,existing-code,js/sim/pulse/campus-pulse.js,58,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,losses,Losses,string,0,existing-code,app.js,5624,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,LT1,Lt1,string,lt1,existing-code,js/sim/tests/invariants-tests.js,26,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,major,Major,string,tc-pos,existing-code,app.js,8808,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,message,Message,string,`schedule has ${len,existing-code,js/sim/qc/invariants.js,116,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,minor,Minor,string,tc-neutral,existing-code,app.js,8808,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,name,Name,string,row[1],existing-code,app.js,9594,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,nationalPerception,National Perception,string,+1,existing-code,js/sim/pulse/campus-pulse.js,62,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,notable,Notable,string,tc-neutral,existing-code,app.js,8808,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,openView,Open View,string,roster,existing-code,app.js,6382,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,opinion,Opinion,string,`${prospect.position,existing-code,app.js,2899,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,outcome,Outcome,string,W,existing-code,js/sim/tests/invariants-tests.js,28,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,overallRecord,Overall Record,string,{ wins: 2,existing-code,js/sim/tests/invariants-tests.js,27,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,p1,P1,string,{ wins: 0,existing-code,js/sim/tests/invariants-tests.js,31,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,p2,P2,string,{ wins: 0,existing-code,js/sim/tests/invariants-tests.js,31,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,playedGames,Played Games,string,[,existing-code,js/sim/tests/invariants-tests.js,27,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,primary,Primary,string,true,existing-code,app.js,6523,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,QB1,Qb1,string,x,existing-code,js/sim/tests/invariants-tests.js,26,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,rating,Rating,string,Number(row[3]) || 70,existing-code,app.js,9594,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,RB1,Rb1,string,z,existing-code,js/sim/tests/invariants-tests.js,26,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,recruitBuzz,Recruit Buzz,string,+1,existing-code,js/sim/pulse/campus-pulse.js,58,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,role,Role,string,Offensive Coordinator,existing-code,app.js,2899,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,rowKey,Row Key,string,(r) => r._id,existing-code,app.js,8416,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,seasonStatBook,Season Stat Book,string,{ gamesIncluded: 3,existing-code,js/sim/tests/invariants-tests.js,29,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,selectedGameId,Selected Game Id,string,null,existing-code,app.js,8342,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,shortName,Short Name,string,Lakeview,existing-code,app.js,9583,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,sort,Sort,string,"[{ colId: ""date",existing-code,app.js,8342,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,sortable,Sortable,string,false,existing-code,app.js,8395,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,tab,Tab,string,fixtures,existing-code,app.js,8342,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,tabs,Tabs,string,[,existing-code,app.js,6388,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,targetView,Target View,string,analytics,existing-code,app.js,7895,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,title,Title,string,HC Visit Confirmed,existing-code,app.js,2908,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,trivial,Trivial,string,tc-neutral,existing-code,app.js,8808,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,value,Value,string,String(totalPlayers),existing-code,app.js,6382,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,why,Why,string,why,existing-code,app.js,8360,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,width,Width,string,80,existing-code,app.js,8393,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,wins,Wins,string,0,existing-code,app.js,5624,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Schedule,WR1,Wr1,string,wr1,existing-code,js/sim/tests/invariants-tests.js,26,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
