Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
School Brand,primary,Primary,string,true,existing-code,app.js,6346,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,,Review/approve field,pending-review
School Brand,alternate,Alternate,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,1104,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
School Brand,wordmark,Wordmark,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
School Brand,helmet,Helmet,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,1073,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
School Brand,field,Field,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,384,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
School Brand,scoreboard,Scoreboard,string,,spec-only,ai-pack/CFB_FM_HOSTS_AND_CALLERS_PACK/60_SAUL_AND_PEVE_HOST_BACKGROUNDS.md,162,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
School Brand,gradients,Gradients,string,,spec-only,ai-pack/CFB_FM_UI_CONSOLIDATION_DIRECTIVE/CFB_FM_UI_CONSOLIDATION_SPRINT_DIRECTIVE.md,218,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
School Brand,headerStart,Header Start,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,headerEnd,Header End,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,buttonStart,Button Start,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,buttonEnd,Button End,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,school name,School Name,string,,spec-only,ai-pack/cfl_ui_asset_manifest_pack/docs/SCREEN_TO_ASSET_BREAKDOWN.md,129,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
School Brand,mascot,Mascot,string,,spec-only,ai-pack/CFB_FM_BUILD_SUPERPACK/06_PACKETS_11_30.md,551,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
School Brand,mascot type,Mascot Type,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,primary logo,Primary Logo,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,alternate logo,Alternate Logo,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,helmet decal,Helmet Decal,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,field logo,Field Logo,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,jersey wordmark,Jersey Wordmark,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,scoreboard logo,Scoreboard Logo,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,number font,Number Font,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,1081,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
School Brand,stripe pattern,Stripe Pattern,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
School Brand,$schema,$Schema,string,https://json-schema.org/draft/2020-12/schema,spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,academicPrestige,Academic Prestige,string,academicPrestige,existing-code,app.js,275,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,academicScore,Academic Score,string,70,existing-code,harness/scenarios/registry.js,75,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,academyDevelopment,Academy Development,string,14,mock-only,data/demo-world.js,389,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,accent,Accent,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,actions,Actions,string,[],existing-code,app.js,10581,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,administrativeStability,Administrative Stability,string,administrativeStability,existing-code,app.js,276,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,alumniNetwork,Alumni Network,string,alumniNetwork,existing-code,app.js,277,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,ambition,Ambition,string,10,existing-code,app.js,9664,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,aPoints,A Points,string,aPoints + 3,existing-code,js/sim/ai/ai-school.js,61,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,arch,Arch,string,Pocket Distributor,mock-only,data/fbs-world.js,435,,,,,Present in data/mock/generated run output.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,attr,Attr,string,+1,existing-code,js/sim/dev/dev-engine.js,99,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,attrs,Attrs,string,{,existing-code,js/sim/tests/portal-v2-tests.js,106,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,avg,Avg,string,avg.toFixed(1),existing-code,harness/soak.js,256,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,awardsCount,Awards Count,string,soak.awardsHistory.length,existing-code,harness/soak.js,256,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,awayId,Away Id,string,opponentId,existing-code,js/sim/ai/ai-school.js,142,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,awayPoints,Away Points,string,result.bPoints,existing-code,js/sim/ai/ai-school.js,144,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,awayShort,Away Short,string,teamB.shortName,existing-code,js/sim/ai/ai-school.js,143,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,bids,Bids,string,[{schoolId,existing-code,js/sim/ai/ai-nil-bidding.js,96,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,boardPatience,Board Patience,string,boardPatience,existing-code,app.js,276,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,boosterPressure,Booster Pressure,string,25,existing-code,js/sim/tests/coaching-carousel-tests.js,91,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,boosterStrength,Booster Strength,string,boosterStrength,existing-code,app.js,275,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,bPoints,B Points,string,bPoints + 3,existing-code,js/sim/ai/ai-school.js,62,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,brandReach,Brand Reach,string,brandReach,existing-code,app.js,275,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,campusAppeal,Campus Appeal,string,campusAppeal,existing-code,app.js,277,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,candidatePool,Candidate Pool,string,pool,existing-code,app.js,7280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,cat,Cat,string,Personality,existing-code,app.js,618,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,cfpBracket,Cfp Bracket,string,[],existing-code,js/sim/tests/invariants-tests.js,29,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,check,Check,string,`noPermUndefeated:${id,existing-code,harness/soak.js,248,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,classYear,Class Year,string,HS_SR,existing-code,js/sim/tests/m18-tests.js,36,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,coach,Coach,string,0.7,existing-code,app.js,9663,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,coachability,Coachability,string,10,existing-code,app.js,9664,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,coachRep,Coach Rep,string,88,existing-code,js/sim/tests/m18-tests.js,20,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,coachTeaching,Coach Teaching,string,14,existing-code,js/sim/tests/dev-engine-tests.js,69,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,colors,Colors,object,"{'type': 'object', 'required': ['primary', 'secondary', 'accent', 'dark', 'light'], 'properties': {'primary': {'type': 'string'}, 'secondary': {'type': 'string'}, 'accent': {'type'",spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,committed,Committed,string,bool,existing-code,js/sim/recruiting/recruiting-v2.js,172,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,communityScore,Community Score,string,70,existing-code,harness/scenarios/registry.js,75,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,complianceCulture,Compliance Culture,string,complianceCulture,existing-code,app.js,275,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,conferenceLeverage,Conference Leverage,string,conferenceLeverage,existing-code,app.js,279,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,currentGameIndex,Current Game Index,string,3,existing-code,js/sim/tests/invariants-tests.js,27,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,danger,Danger,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,dark,Dark,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,depthAtPosition,Depth At Position,string,30,existing-code,harness/scenarios/registry.js,75,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,devReputation,Dev Reputation,string,70,existing-code,harness/scenarios/registry.js,75,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,digitalEngagement,Digital Engagement,string,digitalEngagement,existing-code,app.js,281,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,disciplineCulture,Discipline Culture,string,disciplineCulture,existing-code,app.js,280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,distance,Distance,string,0.5,existing-code,app.js,9663,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,distanceFromProspect,Distance From Prospect,string,30,existing-code,js/sim/tests/m18-tests.js,20,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,diversity,Diversity,string,diversity.toFixed(3),existing-code,harness/soak.js,256,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,donorReliability,Donor Reliability,string,donorReliability,existing-code,app.js,280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,eventCount,Event Count,string,state.movements.length,existing-code,js/sim/staff/coaching-carousel.js,305,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,events,Events,string,[],existing-code,app.js,10582,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,existingInterest,Existing Interest,string,s.interest,existing-code,js/sim/ai/ai-nil-bidding.js,147,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,expected,Expected,string,varied,existing-code,harness/soak.js,248,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,expectedWins,Expected Wins,string,8,existing-code,js/sim/tests/coaching-carousel-tests.js,77,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,experienceMode,Experience Mode,string,career.experienceMode,existing-code,app.js,10780,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,exposureScore,Exposure Score,string,70,existing-code,harness/scenarios/registry.js,75,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,facilitiesQuality,Facilities Quality,string,facilitiesQuality,existing-code,app.js,279,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,facilitiesScore,Facilities Score,string,70,existing-code,harness/scenarios/registry.js,75,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,familyInfluence,Family Influence,string,10,existing-code,app.js,9664,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,fanBaseScore,Fan Base Score,string,90,existing-code,js/sim/tests/realignment-tests.js,32,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,fanCulture,Fan Culture,string,70,existing-code,harness/scenarios/registry.js,75,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,fanPassion,Fan Passion,string,fanPassion,existing-code,app.js,275,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,fieldLogo,Field Logo,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,fiscalHealth,Fiscal Health,string,fiscalHealth,existing-code,app.js,280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,gains,Gains,string,{attr: +1,existing-code,js/sim/dev/dev-engine.js,99,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,gamesIncluded,Games Included,string,3,existing-code,js/sim/tests/invariants-tests.js,29,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,gap,Gap,string,int,existing-code,js/sim/recruiting/recruiting-v2.js,154,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,hcId,Hc Id,string,h1,existing-code,js/sim/tests/coaching-carousel-tests.js,90,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,hcTenureYears,Hc Tenure Years,string,5,existing-code,js/sim/tests/coaching-carousel-tests.js,76,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,helmetDecal,Helmet Decal,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,holder,Holder,string,Old Legend,existing-code,js/sim/tests/awards-tests.js,122,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,holderId,Holder Id,string,rb1,existing-code,js/sim/tests/awards-tests.js,132,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,html,Html,string,"`<div class=""data-list"">${list",existing-code,app.js,6483,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,innovationAppetite,Innovation Appetite,string,innovationAppetite,existing-code,app.js,280,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,interest,Interest,string,80,existing-code,js/sim/tests/m18-tests.js,37,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,label,Label,string,Low Drama,existing-code,app.js,618,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,length,Length,string,20,existing-code,js/sim/tests/coaching-carousel-tests.js,74,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,light,Light,object,{'type': 'string'},spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,longTermVision,Long Term Vision,string,longTermVision,existing-code,app.js,281,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,losses,Losses,string,0,existing-code,app.js,7249,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,loyalty,Loyalty,string,10,existing-code,app.js,9664,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,max,Max,string,85,existing-code,js/sim/persistence/reducers.js,92,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,maxLength,Max Length,integer,5,spec-only,ai-pack/cfl_ui_asset_manifest_pack/manifests/team_brand_pack.schema.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,maxRetained,Max Retained,string,4000,existing-code,app.js,10581,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,mediaMarket,Media Market,string,mediaMarket,existing-code,app.js,278,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,medicalSupport,Medical Support,string,medicalSupport,existing-code,app.js,279,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,merchandisingPower,Merchandising Power,string,merchandisingPower,existing-code,app.js,281,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,moraleScore,Morale Score,string,70,existing-code,js/sim/tests/dev-engine-tests.js,69,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,name,Name,string,Try Hard,existing-code,js/sim/tests/awards-tests.js,123,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,needsByPosition,Needs By Position,string,{ QB: 90,existing-code,js/sim/tests/portal-v2-tests.js,107,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,neutralSite,Neutral Site,string,true,existing-code,js/sim/tests/ai-school-tests.js,38,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
School Brand,nil,Nil,string,0.5,existing-code,app.js,9663,,,,,Referenced in active JS/runtime/harness code.,,,,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
