Entity,Field Name,Display Label,Data Type,Example Value,Source Status,Source File,Source Line / Location,Required?,Nullable?,Default Value,Enum / Allowed Values,Current Usage,Used On Screens,Editable By User?,Dynamic / Computed?,Persistence Needed?,Notes,Recommendation,Approval Status
Simulation,defensive front,Defensive Front,string,,spec-only,ai-pack/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/28_PLAY_GENERATOR_AND_GAME_SIM_ENGINE_SPEC.md,405,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Simulation,coverage,Coverage,string,coverage,existing-code,app.js,215,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,pressure,Pressure,string,68,existing-code,app.js,2238,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,box count,Box Count,string,,spec-only,ai-pack/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/28_PLAY_GENERATOR_AND_GAME_SIM_ENGINE_SPEC.md,407,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Simulation,read defender,Read Defender,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,primary conflict,Primary Conflict,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,success probability,Success Probability,string,,spec-only,ai-pack/CFB_FM_AI_EXECUTION_PLAN_TOKEN_BASED.md,1036,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Simulation,explosive probability,Explosive Probability,string,,spec-only,ai-pack/CFB_FM_STATS_ENGINE_PACK/CFB_FM_STATS_ENGINE_PACK/06_CALIBRATION_TARGETS_AND_DATA_PIPELINE.md,317,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Simulation,turnover probability,Turnover Probability,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,sack probability,Sack Probability,string,,spec-only,ai-pack/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/29_ATTRIBUTE_TO_OUTCOME_AND_PLAYER_MATCHUP_SPEC.md,687,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Simulation,penalty probability,Penalty Probability,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,play result,Play Result,string,,spec-only,ai-pack/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/00_START_HERE_NEXT_CORE_IMPLEMENTATION_SPECS.md,10,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Simulation,yards gained,Yards Gained,string,,spec-only,ai-pack/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/CFB_FM_NEXT_CORE_IMPLEMENTATION_SPECS/28_PLAY_GENERATOR_AND_GAME_SIM_ENGINE_SPEC.md,383,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Simulation,responsible players,Responsible Players,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,explanation note,Explanation Note,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,playId,Play Id,string,,spec-only,ai-pack/24_TRAIT_ARCHETYPES_CREATORS_AND_ADVANCED_IDENTITY_SYSTEMS.md,1213,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Simulation,driveIndex,Drive Index,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,yardsGained,Yards Gained,string,6,existing-code,js/sim/tests/stat-tests.js,37,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,playType,Play Type,string,rush,existing-code,js/sim/tests/stat-tests.js,37,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,result,Result,string,,spec-only,ai-pack/CFB_FM_AI_EXECUTION_PLAN_TOKEN_BASED.md,513,,,,,Present in docs/spec/stub pack.,,,,TBD,,Review/approve field,pending-review
Simulation,players,Players,string,players,existing-code,app.js,5947,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,possessionTeamId,Possession Team Id,string,T1,existing-code,js/sim/tests/play-event-tests.js,12,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,scoring,Scoring,string,Scoring,existing-code,app.js,8907,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,turnover,Turnover,string,false,existing-code,js/sim/playgen/game-state.js,119,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,seed,Seed,string,config.seed,existing-code,app.js,2356,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,gameIndex,Game Index,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,homeTendencies,Home Tendencies,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,awayTendencies,Away Tendencies,string,defaultTendencies(),existing-code,harness/soak.js,63,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,homeGamePlan,Home Game Plan,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,awayGamePlan,Away Game Plan,string,defaultGamePlan(),existing-code,harness/soak.js,64,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,passRate,Pass Rate,string,52,existing-code,harness/soak.js,39,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,runRate,Run Rate,string,48,existing-code,harness/soak.js,39,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,blitzRate,Blitz Rate,string,22,existing-code,harness/soak.js,39,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,pace,Pace,string,pace,existing-code,app.js,218,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,,Review/approve field,pending-review
Simulation,tacticalProfile,Tactical Profile,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,injuryCadencePercent,Injury Cadence Percent,,,missing-but-needed,,,,,,,,,,,TBD,Not found as a current field in scanned code/data; included from requested inventory scope or implied game concept.,Review/approve field,pending-review
Simulation,_id,Id,string,`o${i,existing-code,js/ui/helpers/portal-workspace.js,16,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,_rowIndex,Row Index,string,i,existing-code,js/ui/helpers/portal-workspace.js,16,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,a,A,string,1,existing-code,js/sim/tests/persist2-tests.js,10,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,Aaron,Aaron,string,Aaron,existing-code,js/sim/staff/coaching-carousel.js,20,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,academic,Academic,string,0.5,existing-code,harness/scenarios/registry.js,69,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,academicFit,Academic Fit,string,academicFit,existing-code,js/sim/recruiting/recruiting-v2.js,29,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,academicScore,Academic Score,string,70,existing-code,harness/scenarios/registry.js,75,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,acceleration,Acceleration,string,acceleration,existing-code,app.js,218,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,accessibility,Accessibility,string,14,mock-only,data/demo-world.js,452,,,,,Present in data/mock/generated run output.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,accessor,Accessor,string,(r) => Math.round(r.interest || 0),existing-code,app.js,6082,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,acoustics,Acoustics,string,13,mock-only,data/demo-world.js,451,,,,,Present in data/mock/generated run output.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,action,Action,string,open-player,existing-code,app.js,6346,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,actions,Actions,string,rec.actions,existing-code,app.js,6931,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,actionsByProspect,Actions By Prospect,string,{,existing-code,js/sim/persistence/reducers.js,55,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,activeId,Active Id,string,state.tab,existing-code,app.js,8431,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,actorId,Actor Id,string,T1,existing-code,js/sim/tests/scrapbook-tests.js,62,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,actual,Actual,string,len,existing-code,js/sim/qc/invariants.js,116,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,adaptability,Adaptability,string,adaptability,existing-code,js/sim/staff/coaching-carousel.js,42,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,addressing,Addressing,string,ReasonCode[],existing-code,js/sim/portal/portal-v2.js,230,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,adTrust,Ad Trust,string,71,mock-only,data/fbs-world.js,549,,,,,Present in data/mock/generated run output.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,advanceCount,Advance Count,string,0,existing-code,js/sim/persistence/reducers.js,32,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,advantage,Advantage,string,-100..100,existing-code,js/sim/matchup/matchup.js,10,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,aggression,Aggression,string,aggression,existing-code,app.js,217,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,aggressive,Aggressive,string,"config.tacticalProfile === ""Aggressive",existing-code,runtime/sim-core.js,95,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,aggressiveness,Aggressiveness,string,0.5,existing-code,js/sim/playgen/play-selector.js,40,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,agility,Agility,string,agility,existing-code,app.js,218,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,Aiken,Aiken,string,Aiken,existing-code,js/sim/staff/coaching-carousel.js,25,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,ALA,Ala,string,0.85,existing-code,js/sim/tests/awards-tests.js,91,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,align,Align,string,center,existing-code,app.js,6220,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,all,All,string,[...],existing-code,js/sim/staff/coaching-carousel.js,135,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,allAmerican,All American,string,[...],existing-code,js/sim/awards/awards-engine.js,156,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,allConference,All Conference,string,{ confId: [{position,existing-code,js/sim/awards/awards-engine.js,156,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,allReasons,All Reasons,string,"[""x""]",existing-code,js/sim/tests/portal-v2-tests.js,152,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,alpha,Alpha,string,[],existing-code,harness/soak.js,135,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,ambition,Ambition,string,10,existing-code,app.js,9664,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,amount,Amount,string,5,existing-code,js/sim/tests/persist2-tests.js,46,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,amountSpent,Amount Spent,string,0,existing-code,js/sim/nil/nil-engine.js,67,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,analytics,Analytics,string,analytics,existing-code,js/sim/staff/coaching-carousel.js,39,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,anticipation,Anticipation,string,anticipation,existing-code,app.js,216,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,aPoints,A Points,string,aPoints + 3,existing-code,js/sim/ai/ai-school.js,61,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,arch,Arch,string,Pass Protector,mock-only,data/fbs-world.js,438,,,,,Present in data/mock/generated run output.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,archetype,Archetype,string,Explosive dual-threat tools monster,spec-only,ai-pack/CFB_FM_PLAYER_COMPS_PACK/college_player_comps_library.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,at,At,string,career && career.advanceCount,existing-code,app.js,6915,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,att,Att,string,30,existing-code,js/sim/tests/player-stat-tests.js,89,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,attr,Attr,string,+1,existing-code,js/sim/dev/dev-engine.js,99,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,attribute_signature,Attribute Signature,string,"Speed/acceleration/agility 18+, throw power 16+, scramble instinct high, accuracy/processing can be volatile",spec-only,ai-pack/CFB_FM_PLAYER_COMPS_PACK/college_player_comps_library.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,attrKey,Attr Key,string,delta,existing-code,js/sim/dev/dev-engine.js,5,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,attrs,Attrs,string,attrs(),existing-code,js/sim/tests/injury-tests.js,19,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,autoFirstDown,Auto First Down,string,true,existing-code,js/sim/playgen/extras-engine.js,16,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,avgPlays,Avg Plays,number,137.1,mock-only,harness/runs/soak/seed_1.json,JSON traversal,,,,,Present in data/mock/generated run output.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,avgPlaysPerGame,Avg Plays Per Game,number,137.5,mock-only,harness/runs/loop-status.json,JSON traversal,,,,,Present in data/mock/generated run output.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,avgYards,Avg Yards,number,7.73,mock-only,harness/runs/loop-status.json,JSON traversal,,,,,Present in data/mock/generated run output.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,avgYardsMax,Avg Yards Max,string,6.5,existing-code,harness/run.js,191,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,avgYardsMin,Avg Yards Min,string,3.0,existing-code,harness/run.js,191,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,award,Award,string,qb,existing-code,harness/soak.js,168,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,awardsWon,Awards Won,string,[,existing-code,js/sim/tests/alumni-tests.js,60,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,away,Away,string,new Set(),existing-code,js/sim/stats/stat-accumulator.js,133,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,awayId,Away Id,string,opponentId,existing-code,js/sim/ai/ai-school.js,142,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,awayPoints,Away Points,string,result.bPoints,existing-code,js/sim/ai/ai-school.js,144,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,awayRoster,Away Roster,string,teams[away].roster,existing-code,harness/soak.js,61,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,awayScore,Away Score,string,result.oppScore,existing-code,harness/soak.js,69,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,awayShort,Away Short,string,teamB.shortName,existing-code,js/sim/ai/ai-school.js,143,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,awayShortName,Away Short Name,string,away,existing-code,harness/soak.js,62,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,awayTeamId,Away Team Id,string,away,existing-code,harness/soak.js,60,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,b,B,string,2,existing-code,js/sim/tests/persist2-tests.js,10,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,balance,Balance,string,balance,existing-code,app.js,218,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,Balanced,Balanced,string,0,existing-code,js/sim/playgen/play-resolver.js,57,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,ballCarrying,Ball Carrying,string,ballCarrying,existing-code,app.js,214,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,ballots,Ballots,string,[{award,existing-code,js/sim/awards/awards-engine.js,118,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,ballSecurity,Ball Security,string,Ball Security,existing-code,app.js,477,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,ballSkills,Ball Skills,string,Ball Skills,existing-code,app.js,499,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,band,Band,string,p.band,existing-code,js/sim/realignment/realignment-engine.js,281,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,baseline,Baseline,string,60,existing-code,js/sim/pulse/campus-pulse.js,13,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,Bellamy,Bellamy,string,Bellamy,existing-code,js/sim/staff/coaching-carousel.js,25,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,best_for,Best For,string,"elite-speed mobile QBs with rare burst, open-field creativity, and big-arm flashes",spec-only,ai-pack/CFB_FM_PLAYER_COMPS_PACK/college_player_comps_library.json,JSON traversal,,,,,Present in docs/spec/stub pack.,,,,TBD,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,best_overall,Best Overall,string,best_overall,existing-code,js/sim/awards/awards-engine.js,20,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
Simulation,beta,Beta,string,[],existing-code,harness/soak.js,135,,,,,Referenced in active JS/runtime/harness code.,,,Yes,Yes,Discovered by repo scanner; not part of the seed checklist.,Review/keep if still needed,pending-review
